STATEFP, COUNTYFP, TLID, TFIDL, TFIDR, MTFCC, FULLNAME, SMID, LFROMADD, LTOADD, RFROMADD, RTOADD, ZIPL, ZIPR, FEATCAT, HYDROFLG, RAILFLG, ROADFLG, OLFFLG, PASSFLG, EXTTYP, TTYP, DECKEDROAD, ARTPATH, PERSIST, GCSEFLG, OFFSETL, OFFSETR, TNIDF, TNIDT
78, 010, 642178656, 266202625, 206182522, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127508, 99130543
78, 010, 204622691, 266202625, 266202589, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130543, 99127514
78, 010, 648375104, 266202626, 266202625, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426809555, 426809556
78, 010, 648376076, 266203142, 266203148, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426809915, 426809908
78, 010, 648376061, 266203166, 266203140, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426809908, 426809909
78, 010, 613398812, 266203166, 266203166, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407151429, 407151430
78, 010, 648376073, 266203149, 266203146, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426809912, 426809914
78, 010, 649834494, 266203163, 266203166, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426809911, 426809923
78, 010, 204616409, 266203178, 266203178, S1400, Frangipani Ct, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99129110, 99129111
78, 010, 641299996, 266203188, 266203187, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99126719, 424888578
78, 010, 648381841, 266205206, 266205139, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 407150981, 426812401
78, 010, 613398048, 266205206, 266205131, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150980, 407150967
78, 010, 648382091, 266205242, 266205247, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426812491, 99124157
78, 010, 641259235, 266800327, 266800388, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128085, 99124508
78, 010, 204612122, 206183567, 206183566, S1400, Queen Cross St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127263, 99127286
78, 010, 204612100, 206183568, 206183567, S1400, Church St, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127251, 99127287
78, 010, 204612104, 206183568, 265955832, S1200, Usvi Hwy 75, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99127254, 99127255
78, 010, 204612175, 206183570, 258945075, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99127292, 99127293
78, 010, 204612135, 206183576, 206183560, S1400, Prince St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127270, 99127271
78, 010, 204612237, 206183591, 263668611, S1400, Shore St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127340, 99127312
78, 010, 204612217, 258945034, 261646545, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127324, 99127325
78, 010, 641717091, 206183761, 265955832, S1400, Garden St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127868, 99127870
78, 010, 635710971, 227206102, 258448200, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423305542, 407151901
78, 010, 631931301, 265955832, 265958394, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99123201, 99123191
78, 010, 635700512, 258439040, 258439034, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423300318, 423300320
78, 010, 642178725, 258448201, 258439034, S1400, Garden St, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99127229, 423305547
78, 010, 613401866, 263668628, 263668630, S1400, Usvi Hwy 754, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99127322, 407153187
78, 010, 641745314, 263884712, 265957286, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99127902, 99127296
78, 010, 204616580, 266202243, 265955903, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127335, 99127355
78, 010, 648374321, 258742669, 266202243, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127333, 426809272
78, 010, 204612692, 258745559, 263667833, S1200, Orange Grove Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99127659, 99127657
78, 010, 635695775, 258745595, 258448200, S1200, Mount Welcome Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 423296093, 99123205
78, 010, 635695774, 258745595, 258448200, S1200, Mount Welcome Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123203, 423296093
78, 010, 635695776, 258745595, 258745595, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423296093, 423296094
78, 010, 639534687, 261589292, 261589283, S1200, King St, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99127234, 424484449
78, 010, 643827806, 264002079, 264002104, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99127298, 99127899
78, 010, 204612181, 263667138, 263884793, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99127298, 99127252
78, 010, 641750767, 263667157, 263667151, S1400, West St, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99127308, 425074972
78, 010, 641753995, 263667860, 263667858, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 425076157, 423309818
78, 010, 641753997, 263667860, 258450324, S1200, Orange Grove Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423309818, 425076158
78, 010, 204612196, 263668609, 263668625, S1400, Prince St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127311, 99127321
78, 010, 653405352, 263668621, 268164365, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 425076186, 425077295
78, 010, 641756858, 263668631, 263668630, H3020, Watergut, , , , , , , , H, Y, N, N, N, , N, , , N, , N, N, N, 425077285, 425077310
78, 010, 641756918, 263668633, 263668633, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 425077331, 425077332
78, 010, 641754016, 263668638, 263668638, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 425076166, 425076167
78, 010, 641754023, 263668638, 263667137, S1400, Peters Farm Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 425076171, 425076168
78, 010, 641750779, 263668638, 263667151, S1400, Peters Farm Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 425074978, 99127303
78, 010, 641750778, 263668638, 263667156, S1400, Peters Farm Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 423285255, 425074978
78, 010, 635900881, 268164260, 258742669, S1200, Queen Mary Hwy, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127314, 99128459
78, 010, 641754066, 268164365, 263668628, S1780, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423314094, 99130083
78, 010, 641745295, 268164392, 268164392, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 425072718, 425072719
78, 010, 642360933, 268164252, 268164364, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423297287, 425300974
78, 010, 652833899, 267926237, 265953042, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 423313853, 428423833
78, 010, 640948787, 267926241, 263247556, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424756071, 424756072
78, 010, 652833919, 267926247, 267926251, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428423840, 424762168
78, 010, 640962892, 267952623, 263252302, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423309768, 424762163
78, 010, 652886280, 267926263, 267952626, K2459, , , , , , , , , , N, N, N, Y, , N, , , N, , N, N, N, 427110137, 428423849
78, 010, 652833973, 267926273, 267926272, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428423859, 428423860
78, 010, 635718765, 267952623, 258738845, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423309769, 423309768
78, 010, 652834050, 267926318, 267926317, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428423888, 428423884
78, 010, 652834053, 267926324, 261658485, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423309965, 428423889
78, 010, 640955535, 267926328, 267926330, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424758922, 424758924
78, 010, 653407685, 267926336, 263266075, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99126444, 424779964
78, 010, 641007915, 268164268, 263267799, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424781547, 424782163
78, 010, 641007960, 268164224, 265957541, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423309975, 424782182
78, 010, 641015220, 268164416, 263270448, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785695, 99126881
78, 010, 653407748, 268164236, 268164383, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99126877, 99126878
78, 010, 651613571, 267926513, 267447272, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311181, 428008710
78, 010, 652833944, 267952626, 267926260, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428423842, 428423849
78, 010, 652998734, 268012377, 268012376, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424772742, 428501927
78, 010, 641014747, 268012395, 263414027, P0004, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424785487, 424785484
78, 010, 616768635, 268013301, 228950160, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 408611853, 408611852
78, 010, 613400736, 266200550, 266200575, S1500, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152552, 99123218
78, 010, 635904728, 266200550, 266200575, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99123218, 423314104
78, 010, 643794958, 266201986, 258450236, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99129825, 99129826
78, 010, 204615755, 264133378, 258452342, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123860, 99123858
78, 010, 635903929, 265952003, 258745171, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423313803, 421391281
78, 010, 204614140, 261094016, 206181912, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126490, 99123623
78, 010, 204607120, 206181497, 261094016, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123616, 99123617
78, 010, 204607426, 258451018, 206181960, S1200, Usvi Hwy 60, 12953, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123874, 99123894
78, 010, 204619546, 261650188, 266202029, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129879, 99126796
78, 010, 204613807, 206181510, 266203316, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 99123956, 99128296
78, 010, 204607522, 206181510, 266203316, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123955, 99123956
78, 010, 204607135, 206181704, 263955784, S1400, Mid Valley Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123631, 99123589
78, 010, 204606623, 228748181, 267926683, S1400, Usvi Hwy 7532, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123226, 99123224
78, 010, 635698477, 206181711, 206181711, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423298433, 423298434
78, 010, 204611289, 258747032, 206183374, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 99126623, 99126620
78, 010, 204611429, 258746791, 266200681, S1400, Maria Ln E, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126739, 99128371
78, 010, 204607662, 258743792, 206182163, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124063, 99123806
78, 010, 204611532, 206181750, 206183418, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126815, 99126817
78, 010, 635722259, 258452411, 258452413, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407151869, 423311048
78, 010, 204615722, 258450890, 258450128, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123633, 99123583
78, 010, 647881272, 264002094, 266200691, S1200, E End Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123219, 99123661
78, 010, 204607124, 206181912, 206181497, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123620, 99123623
78, 010, 613401529, 263955784, 263955784, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152997, 407152999
78, 010, 613400900, 227206480, 266200691, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152642, 407152643
78, 010, 204614174, 258450238, 261643430, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128429, 99128427
78, 010, 613401492, 258450238, 227206821, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123759, 407152983
78, 010, 635719897, 206181924, 258450909, S1200, E End Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123698, 423310201
78, 010, 204607211, 206181924, 266200742, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407132823, 99123718
78, 010, 204607313, 206181930, 258742943, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123782, 99123790
78, 010, 645485195, 261093791, 261635090, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126582, 99123762
78, 010, 204607332, 258743793, 258452378, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123804, 99123801
78, 010, 204619407, 261653957, 261653957, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129803, 99129804
78, 010, 204607665, 261653957, 261653957, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407130121, 99124006
78, 010, 204615756, 206181954, 228804050, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123917, 99123918
78, 010, 204607419, 206182899, 206181955, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123866, 99123867
78, 010, 204619275, 206181959, 206181959, S1740, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129743, 99129744
78, 010, 204607418, 206181960, 206181955, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123867, 99123899
78, 010, 635720059, 258450998, 258743880, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99127937, 423310267
78, 010, 635722167, 258452343, 258452345, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123897, 423311019
78, 010, 613401104, 258451050, 264434027, S1400, Ridge Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407152773, 99123927
78, 010, 204614209, 258743805, 206181501, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128448, 99128447
78, 010, 635722203, 258743805, 258452371, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311030, 423310287
78, 010, 636211923, 263955998, 266200576, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99123222, 99126484
78, 010, 613400772, 263955781, 263955781, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99129972, 407152569
78, 010, 636211964, 263955998, 258450143, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152510, 99123222
78, 010, 204607389, 258745147, 206181951, S1500, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123844, 99123845
78, 010, 639063570, 258450128, 261094016, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 99126500, 423309670
78, 010, 204619414, 258945225, 258945225, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124045, 99129807
78, 010, 635722197, 258945225, 258452363, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311027, 423311028
78, 010, 204607631, 206182146, 206182158, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124040, 99124041
78, 010, 616384450, 263117601, 230369119, S1200, Pine Tree Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 408456181, 99124845
78, 010, 204615789, 263067594, 267942694, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124101, 99124096
78, 010, 653408377, 267926139, 265956921, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 428423766, 99128211
78, 010, 640663681, 260400531, 260400531, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424626831, 424626832
78, 010, 637890606, 260400531, 261645945, S1200, Pine Tree Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124825, 423994495
78, 010, 613401481, 265953440, 263125438, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152976, 407152977
78, 010, 635696704, 266206563, 258945276, S1400, Mars Hill Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124871, 423296429
78, 010, 639581558, 256061996, 267942698, S1400, Usvi Hwy 662, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 410028003, 421622310
78, 010, 613397652, 261640429, 261640429, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150749, 407150758
78, 010, 204621432, 261640429, 266205600, S1200, Pine Tree Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99130804, 99124770
78, 010, 640663720, 261640429, 265959168, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130810, 424626852
78, 010, 204608618, 261640429, 260400531, S1200, Whim Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124751, 99124738
78, 010, 616658619, 206182185, 206182185, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128910, 99130798
78, 010, 635906353, 206182185, 206182202, S1200, Emancipation Dr, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124862, 99128099
78, 010, 204615523, 261649264, 258945276, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 99128936, 99129102
78, 010, 204615137, 228804467, 266206564, S1200, Emancipation Dr, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99128971, 99124144
78, 010, 635695081, 206182340, 266205373, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99129215, 423295664
78, 010, 204621105, 206182523, 263246273, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130641, 99130645
78, 010, 204621103, 206182524, 206182525, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130639, 99130640
78, 010, 204621113, 206182526, 206182524, S1400, Palmetto Dr, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99130648, 99130649
78, 010, 639580423, 263092099, 261649312, S1200, Melvin H Evans Hwy, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407153215, 99124439
78, 010, 635720195, 263092099, 258451080, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310315, 423310316
78, 010, 204608358, 206182637, 206182634, S1400, 1st Loop S, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124564, 99124563
78, 010, 640944672, 206182642, 268164421, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424754212, 424754223
78, 010, 204608377, 206182648, 266197162, S1400, Church Ave, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124578, 99124577
78, 010, 641255330, 206182655, 266196777, S1200, Long Wait Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 424874046, 99124595
78, 010, 204608414, 206182659, 206182630, S1400, 4th Ave E, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124602, 99124596
78, 010, 204608439, 206182668, 227205720, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99124617, 99124622
78, 010, 648360246, 206182680, 266196635, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124641, 426803816
78, 010, 640944523, 206182681, 261649461, S1200, Long Wait Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 424754145, 424754137
78, 010, 640944569, 206182681, 206182681, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424754171, 424754172
78, 010, 640944546, 261649461, 263245936, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424754158, 424754140
78, 010, 204608488, 230333139, 228804500, S1200, Carlton Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124650, 99124667
